,State,City,Year,Count,Mean_Severity,High Severity Count
61750,NY,Lewiston,2020,2,3.0,0.0
61751,NY,Lewiston,2021,4,2.25,1.0
61752,NY,Lewiston,2022,4,2.5,0.0
61753,NY,Lewiston,2023,3,2.0,0.0
61754,NY,Liberty,2018,2,2.0,0.0
61755,NY,Liberty,2019,4,2.5,0.0
61756,NY,Liberty,2020,2,2.0,0.0
61757,NY,Liberty,2021,24,2.5,0.0
61758,NY,Liberty,2022,21,2.2857142857142856,0.0
61759,NY,Lido Beach,2018,1,2.0,0.0
61760,NY,Lido Beach,2019,1,2.0,0.0
61761,NY,Lima,2018,1,2.0,0.0
61762,NY,Limestone,2016,1,4.0,0.0
61763,NY,Limestone,2018,1,4.0,0.0
61764,NY,Limestone,2020,4,3.5,0.0
61765,NY,Limestone,2022,8,2.25,0.0
61766,NY,Lindenhurst,2016,24,2.0833333333333335,0.0
61767,NY,Lindenhurst,2017,37,2.135135135135135,1.0
61768,NY,Lindenhurst,2018,24,2.0,0.0
61769,NY,Lindenhurst,2019,67,2.1791044776119404,0.0
61770,NY,Lindenhurst,2020,62,2.467741935483871,5.0
61771,NY,Lindenhurst,2021,22,2.272727272727273,0.0
61772,NY,Lindenhurst,2022,22,2.0454545454545454,1.0
61773,NY,Lindley,2016,2,4.0,0.0
61774,NY,Lindley,2018,2,3.5,1.0
61775,NY,Lindley,2021,1,2.0,0.0
61776,NY,Lisbon,2018,1,4.0,0.0
61777,NY,Lisle,2017,5,3.0,1.0
61778,NY,Lisle,2018,2,2.5,1.0
61779,NY,Lisle,2020,6,2.3333333333333335,2.0
61780,NY,Lisle,2021,9,2.111111111111111,1.0
61781,NY,Lisle,2022,9,2.3333333333333335,1.0
61782,NY,Lisle,2023,1,2.0,0.0
61783,NY,Little Falls,2016,5,2.8,0.0
61784,NY,Little Falls,2017,14,2.7857142857142856,11.0
61785,NY,Little Falls,2018,45,2.9555555555555557,29.0
61786,NY,Little Falls,2019,36,2.7777777777777777,24.0
61787,NY,Little Falls,2020,54,2.314814814814815,17.0
61788,NY,Little Falls,2021,41,2.097560975609756,4.0
61789,NY,Little Falls,2022,70,2.0142857142857142,1.0
61790,NY,Little Falls,2023,23,2.0,0.0
61791,NY,Little Genesee,2022,2,2.0,0.0
61792,NY,Little Neck,2016,103,2.4174757281553396,41.0
61793,NY,Little Neck,2017,124,2.338709677419355,42.0
61794,NY,Little Neck,2018,109,2.4862385321100917,45.0
61795,NY,Little Neck,2019,220,2.4136363636363636,87.0
61796,NY,Little Neck,2020,173,2.38728323699422,47.0
61797,NY,Little Neck,2021,274,2.3138686131386863,86.0
61798,NY,Little Neck,2022,425,2.0447058823529414,19.0
61799,NY,Little Neck,2023,26,2.0,0.0
61800,NY,Little Valley,2019,1,2.0,0.0
61801,NY,Little Valley,2020,1,2.0,0.0
61802,NY,Little Valley,2023,4,2.5,0.0
61803,NY,Liverpool,2016,11,2.3636363636363638,2.0
61804,NY,Liverpool,2017,144,2.111111111111111,14.0
61805,NY,Liverpool,2018,53,2.69811320754717,35.0
61806,NY,Liverpool,2019,61,2.737704918032787,35.0
61807,NY,Liverpool,2020,182,2.1868131868131866,20.0
61808,NY,Liverpool,2021,105,2.2285714285714286,4.0
61809,NY,Liverpool,2022,133,2.0676691729323307,1.0
61810,NY,Liverpool,2023,39,2.051282051282051,0.0
61811,NY,Livingston Manor,2017,2,2.0,0.0
61812,NY,Livingston Manor,2018,1,2.0,0.0
61813,NY,Livingston Manor,2019,1,4.0,0.0
61814,NY,Livingston Manor,2020,2,2.0,0.0
61815,NY,Livingston Manor,2021,12,2.1666666666666665,0.0
61816,NY,Livingston Manor,2022,15,2.0,0.0
61817,NY,Livonia,2019,1,2.0,0.0
61818,NY,Loch Sheldrake,2017,1,2.0,0.0
61819,NY,Loch Sheldrake,2019,1,4.0,0.0
61820,NY,Loch Sheldrake,2021,2,3.0,0.0
61821,NY,Loch Sheldrake,2022,2,3.0,0.0
61822,NY,Locke,2021,14,3.0,0.0
61823,NY,Locke,2022,11,2.3636363636363638,0.0
61824,NY,Lockport,2016,2,4.0,0.0
61825,NY,Lockport,2017,21,3.142857142857143,0.0
61826,NY,Lockport,2018,36,2.7777777777777777,0.0
61827,NY,Lockport,2019,72,2.1527777777777777,1.0
61828,NY,Lockport,2020,55,2.418181818181818,7.0
61829,NY,Lockport,2021,32,2.25,0.0
61830,NY,Lockport,2022,49,2.5918367346938775,0.0
61831,NY,Lockport,2023,8,2.5,0.0
61832,NY,Locust Valley,2017,2,2.0,0.0
61833,NY,Locust Valley,2018,5,2.0,0.0
61834,NY,Locust Valley,2019,4,2.0,0.0
61835,NY,Locust Valley,2020,1,2.0,0.0
61836,NY,Locust Valley,2021,1,2.0,0.0
61837,NY,Lodi,2017,1,3.0,1.0
61838,NY,Long Beach,2016,3,2.0,0.0
61839,NY,Long Beach,2017,1,2.0,0.0
61840,NY,Long Beach,2018,8,2.25,0.0
61841,NY,Long Beach,2019,13,2.0,0.0
61842,NY,Long Beach,2020,14,2.5,7.0
61843,NY,Long Beach,2021,3,2.0,0.0
61844,NY,Long Beach,2022,11,2.272727272727273,0.0
61845,NY,Long Eddy,2019,1,2.0,0.0
61846,NY,Long Island City,2016,80,2.3375,19.0
61847,NY,Long Island City,2017,141,2.326241134751773,36.0
61848,NY,Long Island City,2018,119,2.5294117647058822,53.0
61849,NY,Long Island City,2019,176,2.414772727272727,67.0
61850,NY,Long Island City,2020,121,2.4049586776859506,41.0
61851,NY,Long Island City,2021,146,2.1780821917808217,24.0
61852,NY,Long Island City,2022,433,2.0554272517321017,11.0
61853,NY,Long Island City,2023,17,2.0,0.0
61854,NY,Long Lake,2019,2,4.0,0.0
61855,NY,Long Lake,2021,6,2.0,0.0
61856,NY,Lowman,2021,1,4.0,0.0
61857,NY,Lowville,2018,6,4.0,0.0
61858,NY,Lowville,2019,8,4.0,0.0
61859,NY,Lowville,2021,16,2.625,0.0
61860,NY,Lowville,2022,1,2.0,0.0
61861,NY,Lynbrook,2016,1,2.0,0.0
61862,NY,Lynbrook,2017,6,2.3333333333333335,0.0
61863,NY,Lynbrook,2018,9,2.0,0.0
61864,NY,Lynbrook,2019,29,2.1379310344827585,0.0
61865,NY,Lynbrook,2020,16,2.3125,3.0
61866,NY,Lynbrook,2021,9,2.0,0.0
61867,NY,Lynbrook,2022,80,2.05,0.0
61868,NY,Lynbrook,2023,2,2.0,0.0
61869,NY,Lyndonville,2019,1,4.0,0.0
61870,NY,Lyons,2018,2,4.0,0.0
61871,NY,Lyons,2019,1,2.0,0.0
61872,NY,Lyons Falls,2016,1,4.0,0.0
61873,NY,Lyons Falls,2017,1,4.0,0.0
61874,NY,Lyons Falls,2021,12,2.5,0.0
61875,NY,Macedon,2017,2,2.0,0.0
61876,NY,Macedon,2018,8,2.0,0.0
61877,NY,Macedon,2019,6,2.0,0.0
61878,NY,Macedon,2020,2,2.0,0.0
61879,NY,Macedon,2021,2,2.0,0.0
61880,NY,Macedon,2022,1,2.0,0.0
61881,NY,Machias,2019,2,2.0,0.0
61882,NY,Machias,2020,3,2.6666666666666665,0.0
61883,NY,Machias,2021,1,2.0,0.0
61884,NY,Machias,2022,3,2.6666666666666665,0.0
61885,NY,Madison,2020,3,2.6666666666666665,0.0
61886,NY,Madrid,2019,1,2.0,0.0
61887,NY,Madrid,2021,8,2.75,0.0
61888,NY,Mahopac,2016,29,2.0,0.0
61889,NY,Mahopac,2017,42,2.0476190476190474,0.0
61890,NY,Mahopac,2018,53,2.056603773584906,1.0
61891,NY,Mahopac,2019,29,2.0,0.0
61892,NY,Mahopac,2020,33,2.0606060606060606,0.0
61893,NY,Mahopac,2021,25,2.0,0.0
61894,NY,Mahopac,2022,76,2.0,0.0
61895,NY,Mahopac,2023,17,2.0,0.0
61896,NY,Maine,2021,5,2.0,0.0
61897,NY,Maine,2022,2,3.0,0.0
61898,NY,Malden Bridge,2017,3,2.3333333333333335,1.0
61899,NY,Malden Bridge,2018,1,3.0,1.0
61900,NY,Malden Bridge,2019,1,3.0,1.0
61901,NY,Malden Bridge,2020,16,2.0625,1.0
61902,NY,Malden Bridge,2021,19,2.0,0.0
61903,NY,Malden Bridge,2022,43,2.0,0.0
61904,NY,Malden Bridge,2023,3,2.0,0.0
61905,NY,Malone,2016,2,4.0,0.0
61906,NY,Malone,2018,6,4.0,0.0
61907,NY,Malone,2019,8,3.5,0.0
61908,NY,Malone,2020,5,3.6,0.0
61909,NY,Malone,2021,8,2.75,0.0
61910,NY,Malone,2022,1,2.0,0.0
61911,NY,Malverne,2016,13,2.3846153846153846,5.0
61912,NY,Malverne,2017,22,2.3636363636363638,4.0
61913,NY,Malverne,2018,26,2.3076923076923075,6.0
61914,NY,Malverne,2019,52,2.0576923076923075,3.0
61915,NY,Malverne,2020,78,2.3076923076923075,18.0
61916,NY,Malverne,2021,54,2.0185185185185186,1.0
61917,NY,Malverne,2022,124,2.0080645161290325,1.0
61918,NY,Malverne,2023,22,2.0,0.0
61919,NY,Mamaroneck,2016,87,2.8620689655172415,71.0
61920,NY,Mamaroneck,2017,115,2.8,92.0
61921,NY,Mamaroneck,2018,94,2.851063829787234,80.0
61922,NY,Mamaroneck,2019,75,2.7333333333333334,53.0
61923,NY,Mamaroneck,2020,95,2.0842105263157893,17.0
61924,NY,Mamaroneck,2021,135,2.1777777777777776,20.0
61925,NY,Mamaroneck,2022,191,2.0523560209424083,10.0
61926,NY,Mamaroneck,2023,43,2.0,0.0
61927,NY,Manchester,2018,1,2.0,0.0
61928,NY,Manchester,2020,2,3.0,0.0
61929,NY,Manchester,2021,1,2.0,0.0
61930,NY,Manhasset,2016,47,2.6382978723404253,26.0
61931,NY,Manhasset,2017,56,2.642857142857143,30.0
61932,NY,Manhasset,2018,66,2.5606060606060606,35.0
61933,NY,Manhasset,2019,62,2.3870967741935485,24.0
61934,NY,Manhasset,2020,95,2.336842105263158,28.0
61935,NY,Manhasset,2021,105,2.0952380952380953,10.0
61936,NY,Manhasset,2022,434,2.0299539170506913,7.0
61937,NY,Manhasset,2023,28,2.0,0.0
61938,NY,Manhattan,2016,32,2.40625,11.0
61939,NY,Manhattan,2017,30,2.433333333333333,9.0
61940,NY,Manhattan,2018,11,2.090909090909091,1.0
61941,NY,Manhattan,2019,6,2.0,0.0
61942,NY,Manhattan,2020,4,2.75,3.0
61943,NY,Manhattan,2021,16,2.25,4.0
61944,NY,Manhattan,2022,37,2.0,0.0
61945,NY,Manhattan,2023,1,2.0,0.0
61946,NY,Manlius,2017,35,2.0,0.0
61947,NY,Manlius,2018,6,2.0,0.0
61948,NY,Manlius,2020,25,2.0,0.0
61949,NY,Manlius,2021,26,2.8461538461538463,0.0
61950,NY,Manlius,2022,5,2.8,0.0
61951,NY,Mannsville,2016,4,4.0,0.0
61952,NY,Mannsville,2017,3,3.0,1.0
61953,NY,Mannsville,2019,3,4.0,0.0
61954,NY,Mannsville,2021,2,2.0,0.0
61955,NY,Mannsville,2022,3,2.0,0.0
61956,NY,Manorville,2016,14,2.357142857142857,1.0
61957,NY,Manorville,2017,23,2.217391304347826,3.0
61958,NY,Manorville,2018,16,2.4375,7.0
61959,NY,Manorville,2019,45,2.1555555555555554,5.0
61960,NY,Manorville,2020,28,2.2142857142857144,4.0
61961,NY,Manorville,2021,27,2.2222222222222223,0.0
61962,NY,Manorville,2022,67,2.074626865671642,4.0
61963,NY,Manorville,2023,3,2.0,0.0
61964,NY,Marathon,2016,2,3.0,0.0
61965,NY,Marathon,2017,7,2.5714285714285716,2.0
61966,NY,Marathon,2018,5,2.6,3.0
61967,NY,Marathon,2019,6,3.5,1.0
61968,NY,Marathon,2020,12,2.3333333333333335,2.0
61969,NY,Marathon,2021,19,2.1578947368421053,3.0
61970,NY,Marathon,2022,36,2.0277777777777777,1.0
61971,NY,Marathon,2023,2,2.0,0.0
61972,NY,Marcellus,2017,6,2.0,0.0
61973,NY,Marcellus,2019,2,4.0,0.0
61974,NY,Marcellus,2020,2,2.0,0.0
61975,NY,Marcellus,2021,13,2.769230769230769,0.0
61976,NY,Marcellus,2022,9,2.888888888888889,0.0
61977,NY,Marcellus,2023,4,2.0,0.0
61978,NY,Marcy,2016,2,4.0,0.0
61979,NY,Marcy,2017,11,2.0,0.0
61980,NY,Marcy,2018,13,2.0,0.0
61981,NY,Marcy,2019,25,2.16,2.0
61982,NY,Marcy,2020,52,2.0,0.0
61983,NY,Marcy,2021,113,2.017699115044248,0.0
61984,NY,Marcy,2022,38,2.1315789473684212,0.0
61985,NY,Marcy,2023,5,2.0,0.0
61986,NY,Margaretville,2016,1,2.0,0.0
61987,NY,Margaretville,2019,1,2.0,0.0
61988,NY,Margaretville,2023,4,2.0,0.0
61989,NY,Marietta,2017,3,2.0,0.0
61990,NY,Marietta,2020,1,2.0,0.0
61991,NY,Marietta,2021,1,4.0,0.0
61992,NY,Marietta,2022,5,2.8,0.0
61993,NY,Marietta,2023,1,4.0,0.0
61994,NY,Marlboro,2019,8,2.25,0.0
61995,NY,Marlboro,2020,4,2.5,2.0
61996,NY,Marlboro,2021,6,2.6666666666666665,0.0
61997,NY,Marlboro,2022,21,2.0952380952380953,0.0
61998,NY,Martville,2018,1,4.0,0.0
61999,NY,Martville,2021,14,2.5714285714285716,0.0
62000,NY,Martville,2022,11,2.5454545454545454,0.0
62001,NY,Maryland,2017,1,3.0,1.0
62002,NY,Maryland,2019,2,2.5,1.0
62003,NY,Masonville,2020,3,2.0,0.0
62004,NY,Maspeth,2016,218,2.738532110091743,145.0
62005,NY,Maspeth,2017,312,2.7211538461538463,217.0
62006,NY,Maspeth,2018,256,2.76953125,187.0
62007,NY,Maspeth,2019,146,2.595890410958904,83.0
62008,NY,Maspeth,2020,159,2.40251572327044,46.0
62009,NY,Maspeth,2021,366,2.210382513661202,69.0
62010,NY,Maspeth,2022,657,2.050228310502283,29.0
62011,NY,Maspeth,2023,63,2.0,0.0
62012,NY,Massapequa,2016,50,2.14,5.0
62013,NY,Massapequa,2017,78,2.1923076923076925,9.0
62014,NY,Massapequa,2018,65,2.0923076923076924,4.0
62015,NY,Massapequa,2019,117,2.1367521367521367,2.0
62016,NY,Massapequa,2020,179,2.3798882681564244,38.0
62017,NY,Massapequa,2021,105,2.0095238095238095,2.0
62018,NY,Massapequa,2022,314,2.0191082802547773,1.0
62019,NY,Massapequa,2023,31,2.0,0.0
62020,NY,Massapequa Park,2016,2,3.0,0.0
62021,NY,Massapequa Park,2017,7,2.0,0.0
62022,NY,Massapequa Park,2018,14,2.0714285714285716,1.0
62023,NY,Massapequa Park,2019,15,2.0,0.0
62024,NY,Massapequa Park,2020,8,2.0,0.0
62025,NY,Massapequa Park,2021,15,2.0,0.0
62026,NY,Massapequa Park,2022,34,2.0588235294117645,0.0
62027,NY,Massapequa Park,2023,4,2.0,0.0
62028,NY,Massena,2016,1,4.0,0.0
62029,NY,Massena,2017,2,4.0,0.0
62030,NY,Massena,2018,2,4.0,0.0
62031,NY,Mastic,2016,6,2.0,0.0
62032,NY,Mastic,2017,12,2.0,0.0
62033,NY,Mastic,2018,26,2.0,0.0
62034,NY,Mastic,2019,27,2.0,0.0
62035,NY,Mastic,2020,19,2.1052631578947367,2.0
62036,NY,Mastic,2021,4,2.0,0.0
62037,NY,Mastic,2022,14,1.8571428571428572,0.0
62038,NY,Mastic Beach,2016,5,2.0,0.0
62039,NY,Mastic Beach,2017,5,2.0,0.0
62040,NY,Mastic Beach,2018,8,2.0,0.0
62041,NY,Mastic Beach,2019,13,2.0,0.0
62042,NY,Mastic Beach,2020,14,2.0714285714285716,1.0
62043,NY,Mastic Beach,2021,4,2.25,1.0
62044,NY,Mastic Beach,2022,3,1.3333333333333333,0.0
62045,NY,Mattituck,2016,6,2.0,0.0
62046,NY,Mattituck,2017,11,2.0,0.0
62047,NY,Mattituck,2018,3,3.3333333333333335,0.0
62048,NY,Mattituck,2019,7,2.0,0.0
62049,NY,Mattituck,2020,4,2.25,1.0
62050,NY,Mattituck,2021,6,2.1666666666666665,1.0
62051,NY,Mattituck,2022,4,2.0,0.0
62052,NY,Mattituck,2023,6,2.6666666666666665,0.0
62053,NY,Maybrook,2019,1,2.0,0.0
62054,NY,Mayfield,2020,1,2.0,0.0
62055,NY,Mayville,2019,2,3.0,0.0
62056,NY,Mc Graw,2016,2,2.0,0.0
62057,NY,Mc Graw,2017,1,4.0,0.0
62058,NY,Mc Graw,2018,3,2.6666666666666665,2.0
62059,NY,Mc Graw,2019,2,2.0,0.0
62060,NY,Mc Graw,2020,1,2.0,0.0
62061,NY,Mc Graw,2021,9,2.3333333333333335,1.0
62062,NY,Mc Graw,2022,14,2.142857142857143,0.0
62063,NY,Mc Graw,2023,2,2.0,0.0
62064,NY,Mechanicville,2016,5,3.6,0.0
62065,NY,Mechanicville,2017,16,2.25,0.0
62066,NY,Mechanicville,2018,22,2.0454545454545454,1.0
62067,NY,Mechanicville,2019,53,2.452830188679245,16.0
62068,NY,Mechanicville,2020,52,2.230769230769231,14.0
62069,NY,Mechanicville,2021,91,2.120879120879121,5.0
62070,NY,Mechanicville,2022,82,2.1463414634146343,3.0
62071,NY,Mechanicville,2023,3,2.0,0.0
62072,NY,Medford,2016,27,2.2222222222222223,4.0
62073,NY,Medford,2017,51,2.2941176470588234,11.0
62074,NY,Medford,2018,48,2.2708333333333335,9.0
62075,NY,Medford,2019,90,2.2777777777777777,15.0
62076,NY,Medford,2020,92,2.3152173913043477,20.0
62077,NY,Medford,2021,42,2.1666666666666665,7.0
62078,NY,Medford,2022,152,2.1184210526315788,13.0
62079,NY,Medford,2023,6,2.3333333333333335,0.0
62080,NY,Medina,2017,1,2.0,0.0
62081,NY,Medina,2018,1,2.0,0.0
62082,NY,Medina,2019,9,2.6666666666666665,0.0
62083,NY,Medina,2020,8,2.75,0.0
62084,NY,Medina,2021,13,2.0,0.0
62085,NY,Medina,2022,9,2.0,0.0
62086,NY,Medina,2023,6,2.6666666666666665,0.0
62087,NY,Medusa,2019,1,2.0,0.0
62088,NY,Mellenville,2022,2,2.0,0.0
62089,NY,Melrose,2017,2,3.0,0.0
62090,NY,Melrose,2019,1,2.0,0.0
62091,NY,Melrose,2020,8,2.25,0.0
62092,NY,Melrose,2021,5,2.0,0.0
62093,NY,Melrose,2022,18,2.6666666666666665,0.0
62094,NY,Melville,2016,63,2.4444444444444446,18.0
62095,NY,Melville,2017,97,2.5463917525773194,47.0
62096,NY,Melville,2018,105,2.3904761904761904,33.0
62097,NY,Melville,2019,137,2.3503649635036497,34.0
62098,NY,Melville,2020,142,2.507042253521127,46.0
62099,NY,Melville,2021,154,2.2857142857142856,28.0
62100,NY,Melville,2022,436,2.073394495412844,22.0
62101,NY,Melville,2023,31,2.0,0.0
62102,NY,Memphis,2017,1,2.0,0.0
62103,NY,Memphis,2018,6,2.6666666666666665,2.0
62104,NY,Memphis,2020,12,2.6666666666666665,0.0
62105,NY,Memphis,2021,11,2.0,0.0
62106,NY,Memphis,2022,19,2.0,0.0
62107,NY,Memphis,2023,10,2.0,0.0
62108,NY,Menands,2016,1,4.0,0.0
62109,NY,Menands,2017,1,2.0,0.0
62110,NY,Menands,2018,1,2.0,0.0
62111,NY,Menands,2019,1,2.0,0.0
62112,NY,Menands,2020,3,2.0,0.0
62113,NY,Menands,2022,4,2.0,0.0
62114,NY,Menands,2023,1,2.0,0.0
62115,NY,Mendon,2017,4,2.0,0.0
62116,NY,Mendon,2018,2,2.0,0.0
62117,NY,Mendon,2019,3,2.0,0.0
62118,NY,Mendon,2020,9,2.0,0.0
62119,NY,Mendon,2021,7,2.0,0.0
62120,NY,Mendon,2022,2,2.0,0.0
62121,NY,Mendon,2023,1,2.0,0.0
62122,NY,Meridale,2016,1,2.0,0.0
62123,NY,Meridale,2021,4,2.5,0.0
62124,NY,Merrick,2016,86,2.244186046511628,13.0
62125,NY,Merrick,2017,149,2.120805369127517,14.0
62126,NY,Merrick,2018,160,2.09375,7.0
62127,NY,Merrick,2019,232,2.0474137931034484,5.0
62128,NY,Merrick,2020,242,2.1198347107438016,23.0
62129,NY,Merrick,2021,224,2.0223214285714284,5.0
62130,NY,Merrick,2022,461,2.013015184381779,1.0
62131,NY,Merrick,2023,70,2.0285714285714285,0.0
62132,NY,Mexico,2017,8,3.75,0.0
62133,NY,Mexico,2018,3,4.0,0.0
62134,NY,Mexico,2019,3,3.3333333333333335,0.0
62135,NY,Mexico,2020,2,4.0,0.0
62136,NY,Mexico,2021,36,2.6666666666666665,0.0
62137,NY,Mexico,2022,20,2.6,0.0
62138,NY,Mexico,2023,2,3.0,0.0
62139,NY,Middle Granville,2018,2,2.0,0.0
62140,NY,Middle Granville,2019,3,2.0,0.0
62141,NY,Middle Granville,2021,4,2.0,0.0
62142,NY,Middle Granville,2022,8,2.25,0.0
62143,NY,Middle Grove,2016,1,4.0,0.0
62144,NY,Middle Grove,2017,2,4.0,0.0
62145,NY,Middle Grove,2018,3,3.3333333333333335,0.0
62146,NY,Middle Grove,2019,2,2.0,0.0
62147,NY,Middle Grove,2020,10,2.8,0.0
62148,NY,Middle Grove,2021,13,2.1538461538461537,0.0
62149,NY,Middle Grove,2022,22,2.272727272727273,0.0
62150,NY,Middle Island,2016,2,2.0,0.0
62151,NY,Middle Island,2017,17,2.0,0.0
62152,NY,Middle Island,2018,15,2.0,0.0
62153,NY,Middle Island,2019,32,2.0,0.0
62154,NY,Middle Island,2020,25,2.48,0.0
62155,NY,Middle Island,2021,21,2.2857142857142856,0.0
62156,NY,Middle Island,2022,7,1.7142857142857142,0.0
62157,NY,Middle Village,2016,6,2.6666666666666665,0.0
62158,NY,Middle Village,2017,9,2.4444444444444446,0.0
62159,NY,Middle Village,2018,6,2.1666666666666665,1.0
62160,NY,Middle Village,2019,8,2.375,1.0
62161,NY,Middle Village,2020,5,2.0,0.0
62162,NY,Middle Village,2021,12,2.3333333333333335,0.0
62163,NY,Middle Village,2022,13,2.0,0.0
62164,NY,Middleburgh,2017,2,2.0,0.0
62165,NY,Middleburgh,2018,4,2.5,0.0
62166,NY,Middleburgh,2019,1,2.0,0.0
62167,NY,Middleburgh,2020,3,2.0,0.0
62168,NY,Middleburgh,2021,5,2.8,0.0
62169,NY,Middleport,2017,1,2.0,0.0
62170,NY,Middleport,2018,6,3.3333333333333335,0.0
62171,NY,Middleport,2019,5,2.0,0.0
62172,NY,Middleport,2020,10,2.6,6.0
62173,NY,Middleport,2021,5,2.0,0.0
62174,NY,Middleport,2022,6,2.6666666666666665,0.0
62175,NY,Middletown,2016,42,2.5,11.0
62176,NY,Middletown,2017,26,2.576923076923077,7.0
62177,NY,Middletown,2018,38,2.3684210526315788,12.0
62178,NY,Middletown,2019,42,2.2142857142857144,9.0
62179,NY,Middletown,2020,45,2.311111111111111,6.0
62180,NY,Middletown,2021,63,2.1587301587301586,4.0
62181,NY,Middletown,2022,178,2.095505617977528,1.0
62182,NY,Middletown,2023,9,2.0,0.0
62183,NY,Middleville,2017,1,4.0,0.0
62184,NY,Millbrook,2016,20,2.05,1.0
62185,NY,Millbrook,2017,31,2.0,0.0
62186,NY,Millbrook,2018,16,2.0,0.0
62187,NY,Millbrook,2019,17,2.0,0.0
62188,NY,Millbrook,2020,23,2.0434782608695654,4.0
62189,NY,Millbrook,2021,20,2.05,1.0
62190,NY,Millbrook,2022,47,2.0,0.0
62191,NY,Millbrook,2023,18,2.111111111111111,0.0
62192,NY,Miller Place,2016,3,2.0,0.0
62193,NY,Miller Place,2017,14,2.2857142857142856,0.0
62194,NY,Miller Place,2018,6,2.0,0.0
62195,NY,Miller Place,2019,13,2.1538461538461537,0.0
62196,NY,Miller Place,2020,26,2.0,0.0
62197,NY,Miller Place,2021,4,2.0,0.0
62198,NY,Miller Place,2022,9,1.8888888888888888,0.0
62199,NY,Millerton,2016,9,2.4444444444444446,0.0
62200,NY,Millerton,2017,9,2.4444444444444446,0.0
62201,NY,Millerton,2018,9,2.0,0.0
62202,NY,Millerton,2019,3,2.0,0.0
62203,NY,Millerton,2020,3,2.0,0.0
62204,NY,Millerton,2021,9,2.0,0.0
62205,NY,Millerton,2022,11,2.0,0.0
62206,NY,Millerton,2023,5,2.0,0.0
62207,NY,Millwood,2018,4,2.0,0.0
62208,NY,Millwood,2019,1,2.0,0.0
62209,NY,Millwood,2020,1,2.0,0.0
62210,NY,Millwood,2021,3,2.0,0.0
62211,NY,Millwood,2022,8,2.25,0.0
62212,NY,Millwood,2023,1,2.0,0.0
62213,NY,Milton,2016,1,2.0,0.0
62214,NY,Milton,2017,4,2.5,0.0
62215,NY,Milton,2018,2,2.0,0.0
62216,NY,Milton,2019,2,3.0,0.0
62217,NY,Milton,2020,6,2.8333333333333335,1.0
62218,NY,Milton,2021,5,2.8,0.0
62219,NY,Milton,2022,12,2.5833333333333335,0.0
62220,NY,Mineola,2016,4,2.0,0.0
62221,NY,Mineola,2017,9,2.0,0.0
62222,NY,Mineola,2018,14,2.0714285714285716,1.0
62223,NY,Mineola,2019,21,2.0,0.0
62224,NY,Mineola,2020,20,2.0,0.0
62225,NY,Mineola,2021,11,2.1818181818181817,0.0
62226,NY,Mineola,2022,21,2.0,0.0
62227,NY,Mineola,2023,4,2.0,0.0
62228,NY,Minerva,2017,1,4.0,0.0
62229,NY,Minetto,2021,3,2.6666666666666665,0.0
62230,NY,Mineville,2020,1,2.0,0.0
62231,NY,Minoa,2017,3,2.0,0.0
62232,NY,Modena,2017,2,3.0,0.0
62233,NY,Modena,2019,1,2.0,0.0
62234,NY,Modena,2022,1,2.0,0.0
62235,NY,Mohawk,2018,2,3.0,2.0
62236,NY,Mohawk,2019,2,3.0,0.0
62237,NY,Mohawk,2020,6,2.0,0.0
62238,NY,Mohawk,2021,43,2.0232558139534884,1.0
62239,NY,Mohawk,2022,52,2.076923076923077,0.0
62240,NY,Mohawk,2023,11,2.0,0.0
62241,NY,Mohegan Lake,2016,13,2.1538461538461537,0.0
62242,NY,Mohegan Lake,2017,25,2.08,0.0
62243,NY,Mohegan Lake,2018,18,2.0,0.0
62244,NY,Mohegan Lake,2019,15,2.0,0.0
62245,NY,Mohegan Lake,2020,24,1.8333333333333333,1.0
62246,NY,Mohegan Lake,2021,54,2.0,0.0
62247,NY,Mohegan Lake,2022,92,2.0217391304347827,0.0
62248,NY,Mohegan Lake,2023,22,2.1818181818181817,0.0
62249,NY,Mongaup Valley,2020,3,3.3333333333333335,0.0
62250,NY,Mongaup Valley,2021,2,3.0,0.0
62251,NY,Mongaup Valley,2022,4,2.0,0.0
62252,NY,Monroe,2016,23,2.217391304347826,1.0
62253,NY,Monroe,2017,18,2.2222222222222223,0.0
62254,NY,Monroe,2018,22,2.1818181818181817,0.0
62255,NY,Monroe,2019,39,2.2051282051282053,0.0
62256,NY,Monroe,2020,19,2.1052631578947367,2.0
62257,NY,Monroe,2021,23,2.0,0.0
62258,NY,Monroe,2022,177,2.0508474576271185,0.0
62259,NY,Monroe,2023,13,2.0,0.0
62260,NY,Monsey,2016,4,3.0,0.0
62261,NY,Monsey,2017,20,2.7,10.0
62262,NY,Monsey,2018,12,2.5,6.0
62263,NY,Monsey,2019,17,2.1176470588235294,2.0
62264,NY,Monsey,2020,31,2.064516129032258,2.0
62265,NY,Monsey,2021,21,2.238095238095238,5.0
62266,NY,Monsey,2022,95,2.0,0.0
62267,NY,Monsey,2023,20,2.0,0.0
62268,NY,Montauk,2016,4,3.0,0.0
62269,NY,Montauk,2017,4,3.0,0.0
62270,NY,Montauk,2018,5,2.8,0.0
62271,NY,Montauk,2019,2,2.0,0.0
62272,NY,Montauk,2020,1,2.0,0.0
62273,NY,Montauk,2021,3,2.0,0.0
62274,NY,Montauk,2022,2,2.0,0.0
62275,NY,Montezuma,2021,5,2.0,0.0
