Severity,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
3,2020-11-03 13:20:45,44.03746,-70.268196,Auburn,ME,36.0,43.0,8.0,18.0,0.0,Fair
2,2020-11-03 16:22:52,44.907188,-70.046951,New Portland,ME,32.0,52.0,10.0,9.0,0.0,Cloudy
2,2020-11-02 18:29:44,43.89502,-70.466148,Raymond,ME,31.0,52.0,10.0,14.0,0.0,Fair
3,2020-10-31 10:21:33,44.832275,-68.741722,Bangor,ME,33.0,56.0,10.0,5.0,0.0,Fair
3,2020-10-01 16:54:54,43.623199,-70.351959,Scarborough,ME,68.0,70.0,10.0,9.0,0.0,Partly Cloudy
3,2020-10-02 10:02:17,43.156544,-70.667252,York,ME,57.0,68.0,10.0,6.0,0.0,Cloudy
3,2020-10-02 16:11:47,44.453068,-69.716309,Sidney,ME,53.0,96.0,10.0,7.0,0.0,Light Rain
3,2020-10-02 16:24:09,44.374222,-69.771957,Augusta,ME,53.0,96.0,10.0,5.0,0.01,Cloudy
3,2020-10-02 17:52:49,44.784679,-69.103523,Etna,ME,54.0,90.0,6.0,8.0,0.01,Light Rain
3,2020-10-09 15:51:00,43.604538,-70.369652,Scarborough,ME,58.0,31.0,10.0,15.0,0.0,Fair
3,2020-10-09 17:36:58,43.528301,-70.451988,Saco,ME,56.0,32.0,10.0,5.0,0.0,Fair
3,2020-10-09 18:42:55,43.86451,-70.107803,Freeport,ME,44.0,68.0,10.0,0.0,0.0,Fair
3,2020-10-09 19:00:11,44.03746,-70.268196,Auburn,ME,45.0,65.0,10.0,0.0,0.0,Fair
2,2020-10-09 16:11:25,46.948929,-68.14003000000001,New Sweden,ME,51.0,29.0,10.0,12.0,0.0,Fair
2,2020-10-10 19:06:05,43.873631,-70.25595899999999,North Yarmouth,ME,65.0,73.0,10.0,9.0,0.0,Mostly Cloudy
3,2020-10-13 06:59:09,43.156544,-70.667252,York,ME,52.0,75.0,8.0,9.0,0.0,Light Rain
3,2020-10-13 17:27:54,44.802689,-69.221664,Plymouth,ME,51.0,92.0,6.0,8.0,0.06,Rain
3,2020-10-13 17:55:04,43.325306,-70.60836,Wells,ME,50.0,96.0,10.0,9.0,0.0,Light Rain
2,2020-10-15 16:21:30,44.884731,-70.10247,New Portland,ME,66.0,54.0,10.0,15.0,0.0,Fair
3,2020-10-16 16:44:48,43.654644,-70.286514,Portland,ME,57.0,100.0,3.0,8.0,0.13,Light Rain
3,2020-10-16 17:05:13,43.098602,-70.75621,Kittery,ME,55.0,89.0,7.0,7.0,0.01,Light Rain
3,2020-10-16 18:23:17,44.601593,-69.599747,Fairfield,ME,54.0,100.0,10.0,7.0,0.01,Light Rain
3,2020-10-19 07:06:44,43.939491,-70.334198,New Gloucester,ME,32.0,100.0,0.25,0.0,0.0,Fog
3,2020-10-19 13:21:56,43.883274,-70.336113,Gray,ME,58.0,65.0,10.0,7.0,0.01,Fair
3,2020-10-19 17:11:01,44.771549,-68.722137,Brewer,ME,56.0,62.0,10.0,10.0,0.0,Mostly Cloudy
3,2020-10-20 15:48:41,43.72121,-70.304771,Portland,ME,60.0,86.0,10.0,7.0,0.0,Mostly Cloudy
3,2020-10-20 17:17:50,44.78508400000001,-69.404152,Pittsfield,ME,55.0,100.0,1.0,0.0,0.0,Fog
2,2020-10-28 16:29:04,43.637451,-70.251358,South Portland,ME,40.0,100.0,4.0,7.0,0.01,Light Rain
3,2020-10-30 20:44:22,44.100304,-70.08683,Sabattus,ME,30.0,66.0,10.0,5.0,0.0,Fair
2,2020-07-07 16:47:19,43.10004,-70.74424,Kittery,ME,72.0,64.0,10.0,16.0,0.0,Partly Cloudy
2,2020-07-20 11:07:13,44.260948,-69.459846,Somerville,ME,85.0,63.0,10.0,7.0,0.0,Fair
3,2020-08-18 17:49:09,44.014393,-70.297935,New Gloucester,ME,78.0,46.0,10.0,5.0,0.0,Fair
3,2020-05-26 19:24:58,45.37558,-68.605171,Lincoln,ME,75.0,62.0,10.0,6.0,0.0,Fair
2,2020-06-08 17:11:28,43.68589,-70.26849399999999,Portland,ME,76.0,30.0,10.0,12.0,0.0,Fair
3,2020-06-08 17:56:37,43.325306,-70.60836,Wells,ME,74.0,33.0,10.0,13.0,0.0,Fair
3,2020-04-07 14:36:28,46.144199,-68.060165,Smyrna Mills,ME,38.0,39.0,10.0,12.0,0.0,Cloudy
3,2020-01-24 17:50:44,43.104023,-70.745499,Kittery,ME,38.0,85.0,7.0,6.0,0.0,Cloudy
4,2020-02-06 12:02:10,43.758945,-70.307404,Falmouth,ME,29.0,85.0,3.0,5.0,0.01,Cloudy
3,2020-02-19 16:49:23,43.79969000000001,-70.175003,Yarmouth,ME,33.0,34.0,10.0,13.0,0.0,Fair
2,2020-12-20 04:27:26,44.080769,-70.27570300000001,Auburn,ME,12.0,92.0,10.0,0.0,0.0,Fair
2,2020-12-17 21:42:00,43.811062,-70.159775,Yarmouth,ME,20.0,65.0,10.0,14.0,0.0,Cloudy
