Severity,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
3,2019-05-22 09:24:15,31.000544,-89.418945,Lumberton,MS,82.0,71.0,10.0,15.0,0.0,Mostly Cloudy
2,2019-05-22 11:02:40,30.40901,-88.759613,Ocean Springs,MS,85.0,70.0,10.0,13.0,0.0,Fair
2,2019-05-22 11:31:56,30.40871,-88.75762900000002,Ocean Springs,MS,87.0,66.0,10.0,14.0,0.0,Fair
2,2019-05-23 11:01:55,31.111023,-90.485336,Magnolia,MS,83.0,65.0,10.0,10.0,0.0,Fair
3,2019-05-23 17:06:30,32.292266999999995,-90.167847,Jackson,MS,90.0,39.0,10.0,8.0,0.0,Fair
3,2019-05-23 18:01:36,32.310436,-90.162643,Jackson,MS,89.0,45.0,10.0,5.0,0.0,Partly Cloudy
3,2019-05-23 09:52:59,30.449455,-88.933945,Biloxi,MS,85.0,72.0,10.0,7.0,0.0,Mostly Cloudy
2,2019-05-23 17:42:41,31.312672,-89.472176,Hattiesburg,MS,90.0,42.0,10.0,6.0,0.0,Fair
3,2019-05-24 08:25:29,32.276565999999995,-90.208847,Jackson,MS,75.0,94.0,9.0,7.0,0.0,Mostly Cloudy
3,2019-05-24 08:45:05,32.310436,-90.162643,Jackson,MS,76.0,91.0,10.0,7.0,0.0,Cloudy
3,2019-05-24 16:45:40,32.382706,-90.146881,Jackson,MS,89.0,48.0,10.0,12.0,0.0,Fair
3,2019-05-24 08:32:47,31.260851,-89.33669300000004,Hattiesburg,MS,74.0,93.0,10.0,5.0,0.0,Partly Cloudy
2,2019-05-24 08:42:21,34.334469,-89.52352900000002,Oxford,MS,77.0,78.0,9.0,5.0,0.0,Mostly Cloudy
2,2019-05-24 12:42:37,31.307522,-89.316521,Hattiesburg,MS,86.0,55.0,10.0,6.0,0.0,Partly Cloudy
3,2019-05-25 12:32:26,30.388235,-89.326874,Pass Christian,MS,88.0,51.0,10.0,9.0,0.0,Fair
3,2019-05-26 10:34:08,32.287926,-90.227921,Jackson,MS,85.0,63.0,10.0,3.0,0.0,Fair
3,2019-05-26 10:51:42,30.432194,-89.094025,Gulfport,MS,90.0,40.0,10.0,7.0,0.0,Fair
3,2019-05-27 11:27:54,30.45343,-88.844162,Biloxi,MS,,,,,0.0,
2,2019-05-28 07:31:20,34.991932,-90.022438,Southaven,MS,78.0,79.0,10.0,12.0,0.0,Fair
2,2019-05-28 11:08:55,32.348747,-90.154182,Jackson,MS,84.0,61.0,10.0,10.0,0.0,Fair
2,2019-05-28 07:44:30,34.36253,-89.561829,Oxford,MS,75.0,83.0,10.0,8.0,0.0,Mostly Cloudy
2,2019-05-28 11:17:03,31.039419,-89.439018,Lumberton,MS,85.0,59.0,10.0,8.0,0.0,Fair
2,2019-05-29 11:30:29,34.387153999999995,-88.891754,Blue Springs,MS,86.0,49.0,10.0,12.0,0.0,Fair
3,2019-05-29 14:16:22,34.387153999999995,-88.891754,Blue Springs,MS,89.0,42.0,10.0,14.0,0.0,Fair
2,2019-05-30 07:04:00,32.285309000000005,-90.275162,Jackson,MS,72.0,97.0,7.0,7.0,0.0,Fair
3,2019-05-30 07:14:54,32.221340000000005,-90.225891,Byram,MS,72.0,97.0,7.0,7.0,0.0,Fair
2,2019-05-30 08:11:46,32.434311,-90.295227,Jackson,MS,76.0,85.0,10.0,7.0,0.0,Fair
2,2019-05-30 09:20:38,34.233551,-90.530891,Lyon,MS,77.0,100.0,10.0,9.0,0.0,Partly Cloudy
2,2019-05-30 08:03:35,31.21258,-89.26211500000002,Hattiesburg,MS,76.0,85.0,10.0,6.0,0.0,Partly Cloudy
2,2019-04-30 07:49:47,32.326656,-90.325554,Clinton,MS,66.0,93.0,10.0,7.0,0.0,Fair
2,2019-04-30 08:44:36,31.346634,-89.33244300000001,Hattiesburg,MS,72.0,81.0,10.0,6.0,0.0,Fair
2,2019-05-01 05:16:27,32.341164,-90.595596,Edwards,MS,68.0,100.0,10.0,6.0,0.0,Fair
2,2019-05-01 06:48:43,34.962391,-89.91905200000002,Olive Branch,MS,66.0,100.0,10.0,7.0,0.0,Mostly Cloudy
2,2019-05-01 07:00:02,32.286549,-90.221855,Jackson,MS,70.0,97.0,8.0,8.0,0.0,Fair
2,2019-05-01 10:52:42,31.324705,-89.328987,Hattiesburg,MS,80.0,67.0,10.0,12.0,0.0,Partly Cloudy
